id_tiempo,fecha,hora_dia,franja,dia_semana,mes,año,es_hora_pico,franja_horaria
4802,2024-10-19,8,Mañana,Saturday,10,2024,0,Mañana
4803,2024-09-13,1,Madrugada,Friday,9,2024,0,Madrugada
4804,2024-10-11,14,Tarde,Friday,10,2024,1,Tarde
4805,2024-01-31,6,Mañana,Wednesday,1,2024,0,Mañana
4806,2024-11-27,10,Mañana,Wednesday,11,2024,0,Mañana
4807,2024-09-15,17,Tarde,Sunday,9,2024,0,Tarde
4808,2024-04-14,5,Madrugada,Sunday,4,2024,0,Madrugada
4809,2024-11-24,17,Tarde,Sunday,11,2024,0,Tarde
4810,2024-06-03,2,Madrugada,Monday,6,2024,0,Madrugada
4811,2024-10-01,5,Madrugada,Tuesday,10,2024,0,Madrugada
4812,2024-04-28,23,Madrugada,Sunday,4,2024,0,Noche
4813,2024-11-05,23,Madrugada,Tuesday,11,2024,0,Noche
4814,2024-02-25,8,Mañana,Sunday,2,2024,0,Mañana
4815,2024-02-07,14,Tarde,Wednesday,2,2024,1,Tarde
4816,2024-11-02,11,Mañana,Saturday,11,2024,0,Mañana
4817,2024-12-12,5,Madrugada,Thursday,12,2024,0,Madrugada
4818,2024-05-27,16,Tarde,Monday,5,2024,0,Tarde
4819,2024-06-17,19,Noche,Monday,6,2024,1,Noche
4820,2024-10-05,8,Mañana,Saturday,10,2024,0,Mañana
4821,2024-08-01,7,Mañana,Thursday,8,2024,0,Mañana
4822,2024-07-12,2,Madrugada,Friday,7,2024,0,Madrugada
4823,2024-04-07,2,Madrugada,Sunday,4,2024,0,Madrugada
4824,2024-01-22,23,Madrugada,Monday,1,2024,0,Noche
4825,2024-09-16,12,Tarde,Monday,9,2024,1,Tarde
4826,2024-01-23,1,Madrugada,Tuesday,1,2024,0,Madrugada
4827,2024-12-07,5,Madrugada,Saturday,12,2024,0,Madrugada
4828,2024-07-26,18,Noche,Friday,7,2024,0,Noche
4829,2024-11-24,8,Mañana,Sunday,11,2024,0,Mañana
4830,2024-04-19,15,Tarde,Friday,4,2024,0,Tarde
4831,2024-06-19,2,Madrugada,Wednesday,6,2024,0,Madrugada
4832,2024-03-24,3,Madrugada,Sunday,3,2024,0,Madrugada
4833,2024-10-18,11,Mañana,Friday,10,2024,0,Mañana
4834,2024-10-16,14,Tarde,Wednesday,10,2024,1,Tarde
4835,2024-05-12,14,Tarde,Sunday,5,2024,1,Tarde
4836,2024-01-27,10,Mañana,Saturday,1,2024,0,Mañana
4837,2024-07-28,12,Tarde,Sunday,7,2024,1,Tarde
4838,2024-12-09,19,Noche,Monday,12,2024,1,Noche
4839,2024-07-15,5,Madrugada,Monday,7,2024,0,Madrugada
4840,2024-08-18,6,Mañana,Sunday,8,2024,0,Mañana
4841,2024-01-06,19,Noche,Saturday,1,2024,1,Noche
4842,2024-12-23,14,Tarde,Monday,12,2024,1,Tarde
4843,2024-10-08,3,Madrugada,Tuesday,10,2024,0,Madrugada
4844,2024-10-13,15,Tarde,Sunday,10,2024,0,Tarde
4845,2024-05-12,13,Tarde,Sunday,5,2024,1,Tarde
4846,2024-10-29,12,Tarde,Tuesday,10,2024,1,Tarde
4847,2024-02-15,14,Tarde,Thursday,2,2024,1,Tarde
4848,2024-06-19,19,Noche,Wednesday,6,2024,1,Noche
4849,2024-11-21,6,Mañana,Thursday,11,2024,0,Mañana
4850,2024-01-06,7,Mañana,Saturday,1,2024,0,Mañana
4851,2024-04-06,22,Noche,Saturday,4,2024,0,Noche
4852,2024-03-29,7,Mañana,Friday,3,2024,0,Mañana
4853,2024-08-08,23,Madrugada,Thursday,8,2024,0,Noche
4854,2024-05-04,17,Tarde,Saturday,5,2024,0,Tarde
4855,2024-03-06,12,Tarde,Wednesday,3,2024,1,Tarde
4856,2024-09-22,6,Mañana,Sunday,9,2024,0,Mañana
4857,2024-04-19,16,Tarde,Friday,4,2024,0,Tarde
4858,2024-01-19,23,Madrugada,Friday,1,2024,0,Noche
4859,2024-06-18,16,Tarde,Tuesday,6,2024,0,Tarde
4860,2024-09-18,5,Madrugada,Wednesday,9,2024,0,Madrugada
4861,2024-05-09,16,Tarde,Thursday,5,2024,0,Tarde
4862,2024-02-22,16,Tarde,Thursday,2,2024,0,Tarde
4863,2024-04-17,2,Madrugada,Wednesday,4,2024,0,Madrugada
4864,2024-04-05,13,Tarde,Friday,4,2024,1,Tarde
4865,2024-04-03,0,Madrugada,Wednesday,4,2024,0,Madrugada
4866,2024-04-25,5,Madrugada,Thursday,4,2024,0,Madrugada
4867,2024-04-20,3,Madrugada,Saturday,4,2024,0,Madrugada
4868,2024-05-22,9,Mañana,Wednesday,5,2024,0,Mañana
4869,2024-08-26,15,Tarde,Monday,8,2024,0,Tarde
4870,2024-11-11,10,Mañana,Monday,11,2024,0,Mañana
4871,2024-09-11,4,Madrugada,Wednesday,9,2024,0,Madrugada
4872,2024-06-20,9,Mañana,Thursday,6,2024,0,Mañana
4873,2024-06-06,0,Madrugada,Thursday,6,2024,0,Madrugada
4874,2024-03-21,14,Tarde,Thursday,3,2024,1,Tarde
4875,2024-01-04,0,Madrugada,Thursday,1,2024,0,Madrugada
4876,2024-02-14,4,Madrugada,Wednesday,2,2024,0,Madrugada
4877,2024-05-23,6,Mañana,Thursday,5,2024,0,Mañana
4878,2024-03-01,10,Mañana,Friday,3,2024,0,Mañana
4879,2024-01-26,16,Tarde,Friday,1,2024,0,Tarde
4880,2024-02-12,23,Madrugada,Monday,2,2024,0,Noche
4881,2024-10-14,3,Madrugada,Monday,10,2024,0,Madrugada
4882,2024-04-05,6,Mañana,Friday,4,2024,0,Mañana
4883,2024-04-29,1,Madrugada,Monday,4,2024,0,Madrugada
4884,2024-03-13,14,Tarde,Wednesday,3,2024,1,Tarde
4885,2024-10-04,19,Noche,Friday,10,2024,1,Noche
4886,2024-11-02,20,Noche,Saturday,11,2024,1,Noche
4887,2024-07-24,21,Noche,Wednesday,7,2024,1,Noche
4888,2024-12-20,22,Noche,Friday,12,2024,0,Noche
4889,2024-03-22,17,Tarde,Friday,3,2024,0,Tarde
4890,2024-04-08,23,Madrugada,Monday,4,2024,0,Noche
4891,2024-07-12,1,Madrugada,Friday,7,2024,0,Madrugada
4892,2024-01-23,8,Mañana,Tuesday,1,2024,0,Mañana
4893,2024-05-24,10,Mañana,Friday,5,2024,0,Mañana
4894,2024-03-30,13,Tarde,Saturday,3,2024,1,Tarde
4895,2024-04-25,17,Tarde,Thursday,4,2024,0,Tarde
4896,2024-03-12,5,Madrugada,Tuesday,3,2024,0,Madrugada
4897,2024-05-06,9,Mañana,Monday,5,2024,0,Mañana
4898,2024-03-30,10,Mañana,Saturday,3,2024,0,Mañana
4899,2024-03-25,23,Madrugada,Monday,3,2024,0,Noche
4900,2024-06-21,22,Noche,Friday,6,2024,0,Noche
4901,2024-02-25,20,Noche,Sunday,2,2024,1,Noche
4902,2024-07-17,15,Tarde,Wednesday,7,2024,0,Tarde
4903,2024-10-23,10,Mañana,Wednesday,10,2024,0,Mañana
4904,2024-01-26,5,Madrugada,Friday,1,2024,0,Madrugada
4905,2024-02-29,8,Mañana,Thursday,2,2024,0,Mañana
4906,2024-02-17,12,Tarde,Saturday,2,2024,1,Tarde
4907,2024-07-18,11,Mañana,Thursday,7,2024,0,Mañana
4908,2024-08-12,20,Noche,Monday,8,2024,1,Noche
4909,2024-06-09,6,Mañana,Sunday,6,2024,0,Mañana
4910,2024-01-13,21,Noche,Saturday,1,2024,1,Noche
4911,2024-04-08,21,Noche,Monday,4,2024,1,Noche
4912,2024-10-29,4,Madrugada,Tuesday,10,2024,0,Madrugada
4913,2024-09-27,1,Madrugada,Friday,9,2024,0,Madrugada
4914,2024-06-12,11,Mañana,Wednesday,6,2024,0,Mañana
4915,2024-12-14,3,Madrugada,Saturday,12,2024,0,Madrugada
4916,2024-01-22,20,Noche,Monday,1,2024,1,Noche
4917,2024-09-13,3,Madrugada,Friday,9,2024,0,Madrugada
4918,2024-10-17,16,Tarde,Thursday,10,2024,0,Tarde
4919,2024-11-27,21,Noche,Wednesday,11,2024,1,Noche
4920,2024-07-09,1,Madrugada,Tuesday,7,2024,0,Madrugada
4921,2024-12-12,13,Tarde,Thursday,12,2024,1,Tarde
4922,2024-02-14,11,Mañana,Wednesday,2,2024,0,Mañana
4923,2024-03-17,4,Madrugada,Sunday,3,2024,0,Madrugada
4924,2024-06-23,14,Tarde,Sunday,6,2024,1,Tarde
4925,2024-11-02,6,Mañana,Saturday,11,2024,0,Mañana
4926,2024-06-10,8,Mañana,Monday,6,2024,0,Mañana
4927,2024-07-04,21,Noche,Thursday,7,2024,1,Noche
4928,2024-07-07,18,Noche,Sunday,7,2024,0,Noche
4929,2024-07-19,10,Mañana,Friday,7,2024,0,Mañana
4930,2024-04-30,4,Madrugada,Tuesday,4,2024,0,Madrugada
4931,2024-11-09,21,Noche,Saturday,11,2024,1,Noche
4932,2024-04-10,3,Madrugada,Wednesday,4,2024,0,Madrugada
4933,2024-02-15,12,Tarde,Thursday,2,2024,1,Tarde
4934,2024-12-30,20,Noche,Monday,12,2024,1,Noche
4935,2024-12-25,14,Tarde,Wednesday,12,2024,1,Tarde
4936,2024-05-09,12,Tarde,Thursday,5,2024,1,Tarde
4937,2024-08-04,23,Madrugada,Sunday,8,2024,0,Noche
4938,2024-01-31,7,Mañana,Wednesday,1,2024,0,Mañana
4939,2024-10-26,6,Mañana,Saturday,10,2024,0,Mañana
4940,2024-08-01,8,Mañana,Thursday,8,2024,0,Mañana
4941,2024-11-29,18,Noche,Friday,11,2024,0,Noche
4942,2024-03-31,14,Tarde,Sunday,3,2024,1,Tarde
4943,2024-04-27,22,Noche,Saturday,4,2024,0,Noche
4944,2024-03-26,7,Mañana,Tuesday,3,2024,0,Mañana
4945,2024-08-23,12,Tarde,Friday,8,2024,1,Tarde
4946,2024-12-29,10,Mañana,Sunday,12,2024,0,Mañana
4947,2024-03-18,23,Madrugada,Monday,3,2024,0,Noche
4948,2024-10-01,12,Tarde,Tuesday,10,2024,1,Tarde
4949,2024-12-03,5,Madrugada,Tuesday,12,2024,0,Madrugada
4950,2024-08-24,17,Tarde,Saturday,8,2024,0,Tarde
4951,2024-03-30,3,Madrugada,Saturday,3,2024,0,Madrugada
4952,2024-01-27,12,Tarde,Saturday,1,2024,1,Tarde
4953,2024-04-23,18,Noche,Tuesday,4,2024,0,Noche
4954,2024-06-05,10,Mañana,Wednesday,6,2024,0,Mañana
4955,2024-06-14,22,Noche,Friday,6,2024,0,Noche
4956,2024-01-30,7,Mañana,Tuesday,1,2024,0,Mañana
4957,2024-06-10,16,Tarde,Monday,6,2024,0,Tarde
4958,2024-12-15,3,Madrugada,Sunday,12,2024,0,Madrugada
4959,2024-09-27,3,Madrugada,Friday,9,2024,0,Madrugada
4960,2024-03-24,8,Mañana,Sunday,3,2024,0,Mañana
4961,2024-05-24,15,Tarde,Friday,5,2024,0,Tarde
4962,2024-06-05,21,Noche,Wednesday,6,2024,1,Noche
4963,2024-05-03,16,Tarde,Friday,5,2024,0,Tarde
4964,2024-09-23,22,Noche,Monday,9,2024,0,Noche
4965,2024-08-29,19,Noche,Thursday,8,2024,1,Noche
4966,2024-06-08,1,Madrugada,Saturday,6,2024,0,Madrugada
4967,2024-06-13,23,Madrugada,Thursday,6,2024,0,Noche
4968,2024-10-28,16,Tarde,Monday,10,2024,0,Tarde
4969,2024-08-03,8,Mañana,Saturday,8,2024,0,Mañana
4970,2024-06-26,21,Noche,Wednesday,6,2024,1,Noche
4971,2024-10-28,4,Madrugada,Monday,10,2024,0,Madrugada
4972,2024-12-30,22,Noche,Monday,12,2024,0,Noche
4973,2024-04-21,5,Madrugada,Sunday,4,2024,0,Madrugada
4974,2024-08-10,18,Noche,Saturday,8,2024,0,Noche
4975,2024-06-02,7,Mañana,Sunday,6,2024,0,Mañana
4976,2024-12-01,12,Tarde,Sunday,12,2024,1,Tarde
4977,2024-04-02,20,Noche,Tuesday,4,2024,1,Noche
4978,2024-11-19,2,Madrugada,Tuesday,11,2024,0,Madrugada
4979,2024-01-16,12,Tarde,Tuesday,1,2024,1,Tarde
4980,2024-02-07,1,Madrugada,Wednesday,2,2024,0,Madrugada
4981,2024-12-10,19,Noche,Tuesday,12,2024,1,Noche
4982,2024-03-30,0,Madrugada,Saturday,3,2024,0,Madrugada
4983,2024-05-31,17,Tarde,Friday,5,2024,0,Tarde
4984,2024-10-05,17,Tarde,Saturday,10,2024,0,Tarde
4985,2024-10-10,11,Mañana,Thursday,10,2024,0,Mañana
4986,2024-10-10,18,Noche,Thursday,10,2024,0,Noche
4987,2024-12-09,22,Noche,Monday,12,2024,0,Noche
4988,2024-02-11,17,Tarde,Sunday,2,2024,0,Tarde
4989,2024-03-18,12,Tarde,Monday,3,2024,1,Tarde
4990,2024-09-18,16,Tarde,Wednesday,9,2024,0,Tarde
4991,2024-10-28,1,Madrugada,Monday,10,2024,0,Madrugada
4992,2024-11-10,22,Noche,Sunday,11,2024,0,Noche
4993,2024-10-30,19,Noche,Wednesday,10,2024,1,Noche
4994,2024-11-09,4,Madrugada,Saturday,11,2024,0,Madrugada
4995,2024-09-12,8,Mañana,Thursday,9,2024,0,Mañana
4996,2024-08-25,5,Madrugada,Sunday,8,2024,0,Madrugada
4997,2024-01-12,4,Madrugada,Friday,1,2024,0,Madrugada
4998,2024-06-30,10,Mañana,Sunday,6,2024,0,Mañana
4999,2024-10-27,4,Madrugada,Sunday,10,2024,0,Madrugada
5000,2024-06-10,11,Mañana,Monday,6,2024,0,Mañana
5001,2024-07-02,4,Madrugada,Tuesday,7,2024,0,Madrugada
5002,2024-04-11,22,Noche,Thursday,4,2024,0,Noche
5003,2024-02-01,3,Madrugada,Thursday,2,2024,0,Madrugada
5004,2024-02-14,9,Mañana,Wednesday,2,2024,0,Mañana
5005,2024-11-29,16,Tarde,Friday,11,2024,0,Tarde
5006,2024-10-25,5,Madrugada,Friday,10,2024,0,Madrugada
5007,2024-10-25,22,Noche,Friday,10,2024,0,Noche
5008,2024-06-28,4,Madrugada,Friday,6,2024,0,Madrugada
5009,2024-07-08,23,Madrugada,Monday,7,2024,0,Noche
5010,2024-10-31,7,Mañana,Thursday,10,2024,0,Mañana
5011,2024-03-21,9,Mañana,Thursday,3,2024,0,Mañana
5012,2024-09-09,4,Madrugada,Monday,9,2024,0,Madrugada
5013,2024-04-18,19,Noche,Thursday,4,2024,1,Noche
5014,2024-08-04,14,Tarde,Sunday,8,2024,1,Tarde
5015,2024-03-23,21,Noche,Saturday,3,2024,1,Noche
5016,2024-09-15,7,Mañana,Sunday,9,2024,0,Mañana
5017,2024-07-28,6,Mañana,Sunday,7,2024,0,Mañana
5018,2024-11-28,18,Noche,Thursday,11,2024,0,Noche
5019,2024-04-13,13,Tarde,Saturday,4,2024,1,Tarde
5020,2024-07-13,15,Tarde,Saturday,7,2024,0,Tarde
5021,2024-01-21,10,Mañana,Sunday,1,2024,0,Mañana
5022,2024-01-13,10,Mañana,Saturday,1,2024,0,Mañana
5023,2024-06-26,13,Tarde,Wednesday,6,2024,1,Tarde
5024,2024-07-02,7,Mañana,Tuesday,7,2024,0,Mañana
5025,2024-11-03,2,Madrugada,Sunday,11,2024,0,Madrugada
5026,2024-07-31,5,Madrugada,Wednesday,7,2024,0,Madrugada
5027,2024-03-30,2,Madrugada,Saturday,3,2024,0,Madrugada
5028,2024-10-04,18,Noche,Friday,10,2024,0,Noche
5029,2024-11-25,11,Mañana,Monday,11,2024,0,Mañana
5030,2024-09-30,19,Noche,Monday,9,2024,1,Noche
5031,2024-07-26,0,Madrugada,Friday,7,2024,0,Madrugada
5032,2024-06-09,11,Mañana,Sunday,6,2024,0,Mañana
5033,2024-01-19,3,Madrugada,Friday,1,2024,0,Madrugada
5034,2024-03-04,21,Noche,Monday,3,2024,1,Noche
5035,2024-05-06,8,Mañana,Monday,5,2024,0,Mañana
5036,2024-02-04,15,Tarde,Sunday,2,2024,0,Tarde
5037,2024-05-02,2,Madrugada,Thursday,5,2024,0,Madrugada
5038,2024-08-28,5,Madrugada,Wednesday,8,2024,0,Madrugada
5039,2024-08-02,21,Noche,Friday,8,2024,1,Noche
5040,2024-09-02,8,Mañana,Monday,9,2024,0,Mañana
5041,2024-05-05,20,Noche,Sunday,5,2024,1,Noche
5042,2024-05-19,21,Noche,Sunday,5,2024,1,Noche
5043,2024-01-23,9,Mañana,Tuesday,1,2024,0,Mañana
5044,2024-08-04,3,Madrugada,Sunday,8,2024,0,Madrugada
5045,2024-11-24,10,Mañana,Sunday,11,2024,0,Mañana
5046,2024-03-23,14,Tarde,Saturday,3,2024,1,Tarde
5047,2024-12-10,5,Madrugada,Tuesday,12,2024,0,Madrugada
5048,2024-07-09,20,Noche,Tuesday,7,2024,1,Noche
5049,2024-04-23,19,Noche,Tuesday,4,2024,1,Noche
5050,2024-04-25,8,Mañana,Thursday,4,2024,0,Mañana
5051,2024-12-03,11,Mañana,Tuesday,12,2024,0,Mañana
5052,2024-10-21,23,Madrugada,Monday,10,2024,0,Noche
5053,2024-08-17,19,Noche,Saturday,8,2024,1,Noche
5054,2024-12-26,23,Madrugada,Thursday,12,2024,0,Noche
5055,2024-05-26,10,Mañana,Sunday,5,2024,0,Mañana
5056,2024-08-02,4,Madrugada,Friday,8,2024,0,Madrugada
5057,2024-11-03,3,Madrugada,Sunday,11,2024,0,Madrugada
5058,2024-08-19,1,Madrugada,Monday,8,2024,0,Madrugada
5059,2024-02-01,17,Tarde,Thursday,2,2024,0,Tarde
5060,2024-09-23,21,Noche,Monday,9,2024,1,Noche
5061,2024-07-16,20,Noche,Tuesday,7,2024,1,Noche
5062,2024-07-24,15,Tarde,Wednesday,7,2024,0,Tarde
5063,2024-12-05,1,Madrugada,Thursday,12,2024,0,Madrugada
5064,2024-03-04,15,Tarde,Monday,3,2024,0,Tarde
5065,2024-08-22,21,Noche,Thursday,8,2024,1,Noche
5066,2024-03-28,8,Mañana,Thursday,3,2024,0,Mañana
5067,2024-02-11,5,Madrugada,Sunday,2,2024,0,Madrugada
5068,2024-06-18,3,Madrugada,Tuesday,6,2024,0,Madrugada
5069,2024-11-13,18,Noche,Wednesday,11,2024,0,Noche
5070,2024-08-13,12,Tarde,Tuesday,8,2024,1,Tarde
5071,2024-07-05,8,Mañana,Friday,7,2024,0,Mañana
5072,2024-01-03,10,Mañana,Wednesday,1,2024,0,Mañana
5073,2024-02-25,0,Madrugada,Sunday,2,2024,0,Madrugada
5074,2024-06-02,23,Madrugada,Sunday,6,2024,0,Noche
5075,2024-04-02,23,Madrugada,Tuesday,4,2024,0,Noche
5076,2024-09-28,1,Madrugada,Saturday,9,2024,0,Madrugada
5077,2024-08-16,14,Tarde,Friday,8,2024,1,Tarde
5078,2024-04-04,11,Mañana,Thursday,4,2024,0,Mañana
5079,2024-02-11,7,Mañana,Sunday,2,2024,0,Mañana
5080,2024-02-29,22,Noche,Thursday,2,2024,0,Noche
5081,2024-08-11,20,Noche,Sunday,8,2024,1,Noche
5082,2024-10-01,13,Tarde,Tuesday,10,2024,1,Tarde
5083,2024-12-11,20,Noche,Wednesday,12,2024,1,Noche
5084,2024-05-16,11,Mañana,Thursday,5,2024,0,Mañana
5085,2024-12-01,0,Madrugada,Sunday,12,2024,0,Madrugada
5086,2024-09-07,9,Mañana,Saturday,9,2024,0,Mañana
5087,2024-03-20,20,Noche,Wednesday,3,2024,1,Noche
5088,2024-06-09,18,Noche,Sunday,6,2024,0,Noche
5089,2024-11-09,19,Noche,Saturday,11,2024,1,Noche
5090,2024-05-09,17,Tarde,Thursday,5,2024,0,Tarde
5091,2024-07-25,5,Madrugada,Thursday,7,2024,0,Madrugada
5092,2024-04-25,4,Madrugada,Thursday,4,2024,0,Madrugada
5093,2024-11-22,21,Noche,Friday,11,2024,1,Noche
5094,2024-09-03,22,Noche,Tuesday,9,2024,0,Noche
5095,2024-07-19,23,Madrugada,Friday,7,2024,0,Noche
5096,2024-12-20,11,Mañana,Friday,12,2024,0,Mañana
5097,2024-03-21,10,Mañana,Thursday,3,2024,0,Mañana
5098,2024-08-22,7,Mañana,Thursday,8,2024,0,Mañana
5099,2024-06-24,17,Tarde,Monday,6,2024,0,Tarde
5100,2024-01-25,23,Madrugada,Thursday,1,2024,0,Noche
5101,2024-05-11,14,Tarde,Saturday,5,2024,1,Tarde
5102,2024-09-19,14,Tarde,Thursday,9,2024,1,Tarde
5103,2024-04-17,11,Mañana,Wednesday,4,2024,0,Mañana
5104,2024-03-16,9,Mañana,Saturday,3,2024,0,Mañana
5105,2024-04-26,20,Noche,Friday,4,2024,1,Noche
5106,2024-12-13,9,Mañana,Friday,12,2024,0,Mañana
5107,2024-02-24,19,Noche,Saturday,2,2024,1,Noche
5108,2024-10-24,10,Mañana,Thursday,10,2024,0,Mañana
5109,2024-04-06,7,Mañana,Saturday,4,2024,0,Mañana
5110,2024-03-01,6,Mañana,Friday,3,2024,0,Mañana
5111,2024-09-10,18,Noche,Tuesday,9,2024,0,Noche
5112,2024-12-06,23,Madrugada,Friday,12,2024,0,Noche
5113,2024-10-12,14,Tarde,Saturday,10,2024,1,Tarde
5114,2024-04-08,14,Tarde,Monday,4,2024,1,Tarde
5115,2024-08-24,20,Noche,Saturday,8,2024,1,Noche
5116,2024-01-19,6,Mañana,Friday,1,2024,0,Mañana
5117,2024-08-13,18,Noche,Tuesday,8,2024,0,Noche
5118,2024-12-07,21,Noche,Saturday,12,2024,1,Noche
5119,2024-07-16,12,Tarde,Tuesday,7,2024,1,Tarde
5120,2024-06-12,13,Tarde,Wednesday,6,2024,1,Tarde
5121,2024-08-31,4,Madrugada,Saturday,8,2024,0,Madrugada
5122,2024-06-23,9,Mañana,Sunday,6,2024,0,Mañana
5123,2024-02-14,14,Tarde,Wednesday,2,2024,1,Tarde
5124,2024-07-06,18,Noche,Saturday,7,2024,0,Noche
5125,2024-10-01,14,Tarde,Tuesday,10,2024,1,Tarde
5126,2024-10-22,5,Madrugada,Tuesday,10,2024,0,Madrugada
5127,2024-02-22,10,Mañana,Thursday,2,2024,0,Mañana
5128,2024-09-16,10,Mañana,Monday,9,2024,0,Mañana
5129,2024-04-15,19,Noche,Monday,4,2024,1,Noche
5130,2024-01-08,8,Mañana,Monday,1,2024,0,Mañana
5131,2024-03-15,3,Madrugada,Friday,3,2024,0,Madrugada
5132,2024-01-28,22,Noche,Sunday,1,2024,0,Noche
5133,2024-09-25,3,Madrugada,Wednesday,9,2024,0,Madrugada
5134,2024-09-15,13,Tarde,Sunday,9,2024,1,Tarde
5135,2024-05-11,20,Noche,Saturday,5,2024,1,Noche
5136,2024-12-16,17,Tarde,Monday,12,2024,0,Tarde
5137,2024-09-20,10,Mañana,Friday,9,2024,0,Mañana
5138,2024-02-18,23,Madrugada,Sunday,2,2024,0,Noche
5139,2024-04-10,15,Tarde,Wednesday,4,2024,0,Tarde
5140,2024-04-11,4,Madrugada,Thursday,4,2024,0,Madrugada
5141,2024-03-22,3,Madrugada,Friday,3,2024,0,Madrugada
5142,2024-09-28,18,Noche,Saturday,9,2024,0,Noche
5143,2024-03-18,20,Noche,Monday,3,2024,1,Noche
5144,2024-01-28,18,Noche,Sunday,1,2024,0,Noche
5145,2024-08-02,12,Tarde,Friday,8,2024,1,Tarde
5146,2024-09-16,22,Noche,Monday,9,2024,0,Noche
5147,2024-05-13,11,Mañana,Monday,5,2024,0,Mañana
5148,2024-03-08,6,Mañana,Friday,3,2024,0,Mañana
5149,2024-03-31,18,Noche,Sunday,3,2024,0,Noche
5150,2024-04-02,3,Madrugada,Tuesday,4,2024,0,Madrugada
5151,2024-05-26,0,Madrugada,Sunday,5,2024,0,Madrugada
5152,2024-03-03,11,Mañana,Sunday,3,2024,0,Mañana
5153,2024-04-15,22,Noche,Monday,4,2024,0,Noche
5154,2024-06-07,2,Madrugada,Friday,6,2024,0,Madrugada
5155,2024-11-06,1,Madrugada,Wednesday,11,2024,0,Madrugada
5156,2024-06-11,1,Madrugada,Tuesday,6,2024,0,Madrugada
5157,2024-11-14,11,Mañana,Thursday,11,2024,0,Mañana
5158,2024-02-18,14,Tarde,Sunday,2,2024,1,Tarde
5159,2024-07-03,5,Madrugada,Wednesday,7,2024,0,Madrugada
5160,2024-10-23,22,Noche,Wednesday,10,2024,0,Noche
5161,2024-04-03,19,Noche,Wednesday,4,2024,1,Noche
5162,2024-05-29,3,Madrugada,Wednesday,5,2024,0,Madrugada
5163,2024-03-07,19,Noche,Thursday,3,2024,1,Noche
5164,2024-02-02,7,Mañana,Friday,2,2024,0,Mañana
5165,2024-07-31,11,Mañana,Wednesday,7,2024,0,Mañana
5166,2024-06-28,6,Mañana,Friday,6,2024,0,Mañana
5167,2024-02-11,3,Madrugada,Sunday,2,2024,0,Madrugada
5168,2024-03-19,5,Madrugada,Tuesday,3,2024,0,Madrugada
5169,2024-12-04,8,Mañana,Wednesday,12,2024,0,Mañana
5170,2024-09-11,2,Madrugada,Wednesday,9,2024,0,Madrugada
5171,2024-12-21,6,Mañana,Saturday,12,2024,0,Mañana
5172,2024-10-11,3,Madrugada,Friday,10,2024,0,Madrugada
5173,2024-01-26,3,Madrugada,Friday,1,2024,0,Madrugada
5174,2024-05-28,11,Mañana,Tuesday,5,2024,0,Mañana
5175,2024-08-15,21,Noche,Thursday,8,2024,1,Noche
5176,2024-09-04,23,Madrugada,Wednesday,9,2024,0,Noche
5177,2024-06-23,2,Madrugada,Sunday,6,2024,0,Madrugada
5178,2024-12-14,19,Noche,Saturday,12,2024,1,Noche
5179,2024-11-03,0,Madrugada,Sunday,11,2024,0,Madrugada
5180,2024-07-25,7,Mañana,Thursday,7,2024,0,Mañana
5181,2024-01-06,5,Madrugada,Saturday,1,2024,0,Madrugada
5182,2024-12-04,18,Noche,Wednesday,12,2024,0,Noche
5183,2024-02-08,23,Madrugada,Thursday,2,2024,0,Noche
5184,2024-09-23,2,Madrugada,Monday,9,2024,0,Madrugada
5185,2024-07-03,8,Mañana,Wednesday,7,2024,0,Mañana
5186,2024-08-01,9,Mañana,Thursday,8,2024,0,Mañana
5187,2024-01-25,19,Noche,Thursday,1,2024,1,Noche
5188,2024-05-06,5,Madrugada,Monday,5,2024,0,Madrugada
5189,2024-04-01,16,Tarde,Monday,4,2024,0,Tarde
5190,2024-06-06,13,Tarde,Thursday,6,2024,1,Tarde
5191,2024-04-14,17,Tarde,Sunday,4,2024,0,Tarde
5192,2024-11-14,20,Noche,Thursday,11,2024,1,Noche
5193,2024-07-05,20,Noche,Friday,7,2024,1,Noche
5194,2024-11-08,21,Noche,Friday,11,2024,1,Noche
5195,2024-06-03,10,Mañana,Monday,6,2024,0,Mañana
5196,2024-10-21,20,Noche,Monday,10,2024,1,Noche
5197,2024-04-05,18,Noche,Friday,4,2024,0,Noche
5198,2024-07-02,13,Tarde,Tuesday,7,2024,1,Tarde
5199,2024-02-26,4,Madrugada,Monday,2,2024,0,Madrugada
5200,2024-05-09,4,Madrugada,Thursday,5,2024,0,Madrugada
5201,2024-08-19,20,Noche,Monday,8,2024,1,Noche
5202,2024-01-20,0,Madrugada,Saturday,1,2024,0,Madrugada
5203,2024-11-17,5,Madrugada,Sunday,11,2024,0,Madrugada
5204,2024-11-08,23,Madrugada,Friday,11,2024,0,Noche
5205,2024-03-11,19,Noche,Monday,3,2024,1,Noche
5206,2024-06-12,0,Madrugada,Wednesday,6,2024,0,Madrugada
5207,2024-12-09,2,Madrugada,Monday,12,2024,0,Madrugada
5208,2024-10-28,8,Mañana,Monday,10,2024,0,Mañana
5209,2024-01-26,22,Noche,Friday,1,2024,0,Noche
5210,2024-06-28,1,Madrugada,Friday,6,2024,0,Madrugada
5211,2024-07-30,0,Madrugada,Tuesday,7,2024,0,Madrugada
