id_pedido,id_tiempo,id_zona,id_restaurante,id_repartidor,id_cliente,id_estado,tiempo_total_min,dist_asignacion_km,dist_entrega_km,tiempo_espera_rest_min,cumple_sla,minutos_retraso,valor_pedido_soles,hora_dia,dia_semana,es_hora_pico
5060,3886,5,1,107,1226,1,25.6,2.842,1.543,11.5,1,0.0,72.01,13,Wednesday,1
5061,3887,4,4,78,1972,1,16.5,1.428,1.521,5.7,1,0.0,86.85,3,Wednesday,0
7676,3887,3,1,176,2259,4,10.2,1.513,0.771,6.0,1,0.0,18.08,3,Wednesday,0
5063,3888,3,7,11,1323,2,13.1,1.501,1.601,8.0,1,0.0,25.75,17,Thursday,0
6261,3888,4,9,117,615,2,16.7,0.776,2.035,10.5,1,0.0,46.5,17,Thursday,0
5064,3889,2,9,195,256,3,24.0,3.559,0.752,11.4,1,0.0,57.35,20,Friday,1
7333,3889,2,6,18,2957,2,24.4,0.444,2.144,13.6,1,0.0,30.22,20,Friday,1
5065,3890,1,5,27,507,2,28.7,1.095,1.727,20.6,1,0.0,76.84,13,Friday,1
5066,3891,4,1,26,2655,3,16.6,1.314,2.424,8.5,1,0.0,76.57,15,Wednesday,0
5069,3892,4,9,98,1676,3,20.8,1.177,0.729,14.5,1,0.0,19.58,16,Friday,0
7662,3892,1,3,64,2807,2,17.3,1.67,0.322,12.4,1,0.0,90.26,16,Friday,0
5070,3893,5,9,198,987,1,12.0,1.847,1.844,5.2,1,0.0,85.07,10,Wednesday,0
5071,3894,5,7,77,2143,3,23.9,1.409,0.823,14.1,1,0.0,16.21,21,Friday,1
8408,3894,1,5,54,1547,1,35.6,2.901,2.066,15.8,0,5.6,33.25,21,Friday,1
5072,3895,2,6,124,1953,2,20.0,3.585,1.761,0.6,1,0.0,19.56,12,Monday,1
8836,3895,5,9,45,848,3,31.2,1.331,2.209,20.5,0,1.2,68.04,12,Monday,1
5074,3896,3,3,123,521,1,22.9,1.651,2.24,11.8,1,0.0,25.43,22,Saturday,0
5075,3897,5,6,90,954,1,17.4,0.858,2.188,9.2,1,0.0,19.25,1,Thursday,0
5076,3898,4,8,145,1659,2,10.8,1.5,2.4,0.9,1,0.0,30.18,18,Sunday,0
7386,3898,1,4,40,2264,1,11.5,1.567,1.969,6.6,1,0.0,25.61,18,Sunday,0
5078,3899,3,6,139,902,2,16.2,1.043,1.769,6.3,1,0.0,89.82,0,Saturday,0
5079,3900,5,7,76,1388,1,12.5,1.487,1.471,8.7,1,0.0,89.59,22,Friday,0
7353,3900,2,7,125,2472,2,10.3,0.604,0.709,8.1,1,0.0,93.49,22,Friday,0
8115,3900,1,6,104,2424,2,15.1,1.163,1.587,6.9,1,0.0,49.49,22,Friday,0
5082,3901,5,2,14,2229,1,15.9,0.864,2.383,9.7,1,0.0,84.39,7,Wednesday,0
5083,3902,3,8,30,2638,5,29.2,3.743,0.459,20.1,1,0.0,34.99,13,Tuesday,1
5084,3903,3,9,110,1907,3,16.1,0.905,2.083,10.9,1,0.0,56.98,18,Thursday,0
5086,3904,5,1,100,2759,1,20.4,0.829,3.318,10.7,1,0.0,68.96,17,Sunday,0
6210,3904,4,7,36,1227,1,15.3,0.984,1.399,11.7,1,0.0,27.09,17,Sunday,0
5088,3905,4,4,44,1850,1,22.0,0.378,2.148,18.9,1,0.0,75.6,8,Monday,0
7861,3905,2,4,197,1750,1,7.7,0.485,1.894,4.0,1,0.0,33.4,8,Monday,0
5090,3906,5,1,61,846,1,15.8,1.327,2.947,8.7,1,0.0,25.23,9,Saturday,0
8821,3906,5,5,90,1207,1,17.4,0.732,1.194,12.1,1,0.0,38.61,9,Saturday,0
5093,3907,1,3,62,2975,3,18.5,1.406,2.169,10.4,1,0.0,27.42,2,Tuesday,0
5094,3908,1,1,187,1650,2,34.0,2.092,1.332,21.7,0,4.0,37.03,21,Wednesday,1
5097,3909,5,1,177,2101,4,11.6,1.734,2.67,5.1,1,0.0,28.5,11,Friday,0
6224,3909,3,9,120,2340,1,17.5,1.011,1.549,10.5,1,0.0,91.96,11,Friday,0
5099,3910,3,2,39,277,3,17.2,1.592,2.237,10.6,1,0.0,53.22,17,Friday,0
5100,3911,1,2,68,284,1,32.2,2.215,2.845,11.3,0,2.2,24.62,13,Sunday,1
5101,3912,1,7,32,1538,2,21.0,1.474,2.728,12.5,1,0.0,35.28,8,Thursday,0
6848,3912,5,3,114,1657,1,17.0,0.757,1.848,10.3,1,0.0,66.86,8,Thursday,0
5102,3913,2,5,133,961,2,16.3,1.065,2.82,5.8,1,0.0,63.64,15,Monday,0
5103,3914,1,4,38,1451,1,24.4,2.421,1.41,15.1,1,0.0,38.85,19,Friday,1
9160,3914,4,6,134,16,1,27.4,3.261,2.409,3.6,1,0.0,53.19,19,Friday,1
5104,3915,3,1,90,552,1,12.5,1.457,0.932,7.1,1,0.0,88.74,17,Thursday,0
8575,3915,1,7,200,1244,1,9.2,1.349,0.941,6.7,1,0.0,89.65,17,Thursday,0
5105,3916,1,10,80,282,2,15.7,1.12,1.879,9.0,1,0.0,91.59,4,Monday,0
5107,3917,5,10,112,954,2,9.0,0.895,1.231,6.0,1,0.0,30.55,18,Tuesday,0
5109,3918,5,7,26,1333,3,17.2,1.327,1.436,9.2,1,0.0,90.2,20,Thursday,1
5395,3918,1,9,6,608,2,25.7,3.231,2.774,4.7,1,0.0,32.57,20,Thursday,1
5111,3919,2,5,114,977,2,32.2,1.462,2.799,18.6,0,2.2,80.6,13,Monday,1
6535,3919,1,6,101,619,4,12.9,2.066,0.894,4.3,1,0.0,37.53,13,Monday,1
8203,3919,5,2,94,1987,1,29.3,3.139,1.563,13.2,1,0.0,87.62,13,Monday,1
5113,3920,5,8,131,1515,4,15.4,1.383,2.937,5.6,1,0.0,76.93,23,Thursday,0
5115,3921,3,7,85,2932,2,10.0,1.384,2.187,4.2,1,0.0,19.86,5,Wednesday,0
5117,3922,5,1,183,1008,1,7.9,0.875,0.488,2.7,1,0.0,40.08,8,Tuesday,0
8552,3922,1,6,83,341,2,10.7,1.266,1.664,3.9,1,0.0,23.71,8,Tuesday,0
5118,3923,1,1,65,2989,1,18.9,1.199,1.055,11.4,1,0.0,67.16,10,Saturday,0
9505,3923,4,7,68,2401,1,12.2,0.95,0.92,7.7,1,0.0,29.6,10,Saturday,0
9816,3923,3,9,167,2106,2,16.1,0.882,2.393,8.5,1,0.0,62.99,10,Saturday,0
5122,3924,3,2,13,2721,1,19.4,1.45,3.061,9.6,1,0.0,89.9,15,Saturday,0
5952,3924,3,4,80,56,4,10.6,1.058,2.455,4.8,1,0.0,73.12,15,Saturday,0
5123,3925,2,8,156,2940,1,7.3,1.108,0.791,5.6,1,0.0,87.32,22,Monday,0
6374,3925,1,7,133,45,2,16.6,1.522,2.042,10.2,1,0.0,47.57,22,Monday,0
5124,3926,5,6,39,2232,5,10.3,0.988,1.839,2.2,1,0.0,34.75,5,Friday,0
9284,3926,2,8,128,2526,1,8.1,0.735,2.282,5.2,1,0.0,61.48,5,Friday,0
5126,3927,3,5,56,2078,2,12.0,1.002,2.21,6.6,1,0.0,19.43,17,Friday,0
9565,3927,2,5,184,2321,1,17.8,0.995,0.396,12.8,1,0.0,52.94,17,Friday,0
5127,3928,2,1,119,898,3,27.1,2.237,1.395,13.1,1,0.0,58.76,21,Saturday,1
6831,3928,4,4,18,2445,2,18.1,3.251,1.056,4.2,1,0.0,85.08,21,Saturday,1
9420,3928,1,7,26,2296,1,26.0,3.172,1.584,7.2,1,0.0,70.8,21,Saturday,1
5128,3929,5,4,192,2983,1,21.4,1.114,1.028,12.8,1,0.0,69.0,13,Sunday,1
5130,3930,1,9,133,2197,2,9.7,1.085,2.63,3.4,1,0.0,20.43,17,Monday,0
5133,3931,1,10,66,1837,1,9.6,0.733,1.428,4.9,1,0.0,16.52,17,Saturday,0
9727,3931,5,6,130,688,3,18.8,1.002,1.489,12.6,1,0.0,17.1,17,Saturday,0
5135,3932,2,1,109,681,2,16.9,0.869,2.156,9.7,1,0.0,93.24,17,Sunday,0
5138,3933,1,7,131,2708,2,15.5,0.732,2.379,6.4,1,0.0,60.32,10,Sunday,0
5140,3934,4,1,171,109,1,14.0,0.37,2.634,6.0,1,0.0,32.95,15,Friday,0
8733,3934,5,5,152,762,1,12.7,0.726,0.606,12.3,1,0.0,15.19,15,Friday,0
5144,3935,3,8,138,867,1,12.7,1.384,1.216,7.5,1,0.0,90.18,6,Saturday,0
5458,3935,5,4,56,2551,4,19.7,0.508,1.934,13.4,1,0.0,22.05,6,Saturday,0
6237,3935,1,9,128,572,5,16.5,0.839,1.534,10.7,1,0.0,76.57,6,Saturday,0
5145,3936,1,3,68,1216,1,18.3,1.712,1.791,12.7,1,0.0,39.8,15,Tuesday,0
5147,3937,3,8,192,1660,1,15.1,0.732,2.239,7.1,1,0.0,48.88,1,Saturday,0
5269,3937,4,10,185,2436,2,13.8,1.821,1.095,8.7,1,0.0,40.96,1,Saturday,0
5578,3937,3,8,6,948,2,18.1,0.295,3.006,11.9,1,0.0,49.47,1,Saturday,0
8075,3937,1,9,77,1262,3,15.1,1.306,1.253,10.8,1,0.0,47.08,1,Saturday,0
5149,3938,3,5,6,2163,1,16.7,0.54,2.867,7.1,1,0.0,19.27,16,Sunday,0
7219,3938,4,2,148,1786,5,15.3,1.08,2.757,7.6,1,0.0,23.8,16,Sunday,0
5150,3939,1,9,79,900,1,34.9,2.52,2.309,16.9,0,4.9,67.91,12,Friday,1
5151,3940,4,3,121,2135,1,29.4,1.501,3.152,16.7,1,0.0,66.51,14,Monday,1
5152,3941,3,1,5,2017,1,28.7,0.571,0.434,23.0,1,0.0,35.18,19,Thursday,1
5153,3942,5,7,108,2592,1,12.0,1.444,2.167,6.5,1,0.0,21.09,15,Saturday,0
5154,3943,1,6,54,2320,1,30.8,0.497,2.562,23.1,0,0.8,17.08,14,Saturday,1
5155,3944,5,9,10,2289,1,8.1,1.2,1.221,4.7,1,0.0,91.18,7,Sunday,0
7730,3944,3,3,66,41,1,18.6,1.279,1.647,10.3,1,0.0,84.44,7,Sunday,0
5158,3945,3,6,37,2575,1,16.8,1.122,3.063,8.9,1,0.0,83.0,17,Thursday,0
6567,3945,1,5,187,2120,1,16.5,1.502,1.966,12.9,1,0.0,27.97,17,Thursday,0
5160,3946,3,6,164,1123,1,15.5,1.854,1.556,6.3,1,0.0,86.81,23,Friday,0
5161,3947,1,3,116,2690,1,20.9,0.294,2.616,14.1,1,0.0,69.26,10,Saturday,0
8553,3947,3,2,163,2212,1,5.0,1.017,1.866,0.2,1,0.0,61.56,10,Saturday,0
5162,3948,4,4,47,2766,1,15.2,1.387,0.977,10.9,1,0.0,19.74,6,Thursday,0
6676,3948,4,2,47,1883,2,11.1,1.158,1.897,6.5,1,0.0,44.25,6,Thursday,0
8793,3948,5,7,66,1464,1,8.5,0.984,0.371,6.2,1,0.0,58.05,6,Thursday,0
5168,3949,4,1,155,516,1,13.2,1.319,2.19,6.8,1,0.0,46.37,1,Sunday,0
5170,3950,3,2,139,1429,1,8.0,0.237,0.444,4.0,1,0.0,88.09,22,Sunday,0
5171,3951,3,1,69,1981,4,15.1,0.379,1.208,11.2,1,0.0,22.8,11,Monday,0
6469,3951,3,10,157,28,1,14.3,1.845,1.308,7.5,1,0.0,73.99,11,Monday,0
5173,3952,3,6,32,2184,3,24.6,0.833,2.587,15.5,1,0.0,63.27,1,Thursday,0
5176,3953,5,4,87,2686,3,18.8,1.266,1.739,8.4,1,0.0,94.7,22,Friday,0
5178,3954,2,5,83,154,1,22.1,1.473,2.62,7.9,1,0.0,94.68,14,Saturday,1
5182,3955,2,7,165,2451,3,24.1,0.653,2.646,15.7,1,0.0,46.67,0,Friday,0
6286,3955,4,9,9,1720,4,12.3,1.664,1.194,8.0,1,0.0,94.41,0,Friday,0
6580,3955,4,7,152,1528,2,17.0,1.112,2.252,10.7,1,0.0,89.34,0,Friday,0
5186,3956,1,6,46,65,1,13.8,1.553,1.08,9.1,1,0.0,80.45,17,Friday,0
5190,3957,1,4,50,354,1,18.8,0.14,2.674,12.1,1,0.0,46.99,7,Tuesday,0
5191,3958,5,8,146,2196,2,12.8,0.445,1.326,9.7,1,0.0,44.55,9,Monday,0
5201,3959,1,7,134,98,5,11.2,1.349,1.139,4.9,1,0.0,88.72,0,Monday,0
5202,3960,2,6,190,20,1,13.6,1.358,1.471,5.4,1,0.0,39.35,23,Saturday,0
5203,3961,4,1,45,2976,1,32.8,1.732,2.406,16.6,0,2.8,45.11,20,Monday,1
5204,3962,4,9,21,2745,5,29.9,2.016,1.665,17.4,1,0.0,89.4,21,Thursday,1
5876,3962,5,9,68,383,1,38.2,2.231,2.524,19.3,0,8.2,19.88,21,Thursday,1
5205,3963,5,10,97,2655,4,13.5,1.038,2.093,3.9,1,0.0,71.24,9,Thursday,0
8371,3963,3,4,59,579,2,15.8,1.642,1.562,10.4,1,0.0,77.68,9,Thursday,0
5206,3964,1,4,185,196,2,14.5,1.009,1.226,11.5,1,0.0,69.94,16,Saturday,0
8259,3964,3,8,177,102,2,8.6,1.183,2.162,5.9,1,0.0,22.81,16,Saturday,0
5209,3965,4,7,191,1740,1,21.0,0.984,1.299,15.7,1,0.0,73.2,8,Sunday,0
5210,3966,2,4,22,715,1,13.5,1.117,1.823,6.8,1,0.0,65.23,6,Thursday,0
5211,3967,2,1,200,2808,2,12.0,1.756,2.294,4.2,1,0.0,93.24,22,Tuesday,0
5212,3968,3,5,141,2421,1,12.2,1.395,1.557,5.3,1,0.0,58.79,16,Sunday,0
5266,3968,4,3,107,2773,1,17.8,1.453,2.48,12.8,1,0.0,67.24,16,Sunday,0
5213,3969,4,5,144,2355,2,22.1,1.277,2.273,14.2,1,0.0,69.5,7,Monday,0
9286,3969,4,2,112,1787,4,14.5,1.106,2.771,3.9,1,0.0,94.2,7,Monday,0
5214,3970,1,6,116,2884,3,14.4,1.675,1.967,6.6,1,0.0,75.78,15,Wednesday,0
7047,3970,5,10,21,340,5,18.5,1.189,1.188,13.6,1,0.0,43.4,15,Wednesday,0
5215,3971,5,1,148,1374,2,14.4,1.638,1.094,8.1,1,0.0,33.15,0,Tuesday,0
5216,3972,5,4,79,2672,5,15.2,1.087,2.29,9.1,1,0.0,20.65,4,Thursday,0
5217,3973,1,4,148,2428,4,26.3,1.435,1.591,16.1,1,0.0,90.22,21,Sunday,1
5218,3974,4,4,127,1275,1,15.9,0.672,2.39,9.5,1,0.0,23.98,9,Tuesday,0
5219,3975,5,7,164,813,3,26.6,1.697,2.937,13.4,1,0.0,88.71,20,Friday,1
5220,3976,5,7,138,67,2,21.2,0.577,2.6,11.7,1,0.0,25.01,5,Tuesday,0
5520,3976,4,1,6,1073,1,16.4,0.603,2.813,9.0,1,0.0,45.3,5,Tuesday,0
5221,3977,3,4,63,2928,2,15.8,1.708,1.865,9.2,1,0.0,74.42,6,Monday,0
7889,3977,4,10,81,2194,2,18.1,0.76,2.34,12.5,1,0.0,83.27,6,Monday,0
5222,3978,2,1,100,1445,1,13.0,0.582,2.399,9.0,1,0.0,51.04,22,Wednesday,0
9382,3978,4,7,69,1366,1,8.6,1.018,1.809,4.9,1,0.0,82.45,22,Wednesday,0
5223,3979,3,9,162,83,1,13.9,1.348,2.229,6.4,1,0.0,49.79,6,Thursday,0
5346,3979,1,1,41,1822,1,13.7,1.427,1.757,9.5,1,0.0,87.55,6,Thursday,0
8495,3979,1,9,45,2568,2,9.2,1.379,1.48,5.6,1,0.0,23.68,6,Thursday,0
5229,3980,2,8,25,1279,1,16.7,2.734,1.191,6.6,1,0.0,83.83,12,Thursday,1
6683,3980,5,7,74,1769,1,36.8,3.172,1.162,19.7,0,6.8,91.31,12,Thursday,1
5232,3981,5,7,137,2942,1,19.6,1.812,2.566,7.7,1,0.0,72.8,22,Saturday,0
5235,3982,5,1,176,2724,1,12.4,1.453,1.179,4.7,1,0.0,83.39,7,Thursday,0
5236,3983,1,4,78,2389,3,22.2,1.603,2.407,14.7,1,0.0,79.64,5,Sunday,0
5237,3984,4,6,75,233,3,20.2,1.195,3.214,9.1,1,0.0,20.66,4,Saturday,0
8074,3984,3,10,177,1171,2,12.3,1.491,1.282,6.4,1,0.0,77.16,4,Saturday,0
5238,3985,2,1,44,1976,2,26.2,3.989,2.079,6.5,1,0.0,25.74,19,Sunday,1
8106,3985,3,10,42,1980,2,40.6,2.493,2.88,21.0,0,10.6,57.16,19,Sunday,1
5240,3986,5,3,128,1441,5,14.5,1.258,0.976,9.4,1,0.0,31.49,20,Monday,1
5242,3987,4,10,35,1351,1,15.3,1.183,1.638,6.3,1,0.0,17.56,5,Tuesday,0
5243,3988,1,10,176,1778,5,11.2,1.02,2.925,5.9,1,0.0,23.31,7,Saturday,0
5245,3989,5,10,193,859,1,16.2,0.281,2.256,12.4,1,0.0,32.8,9,Friday,0
9811,3989,1,1,187,12,1,12.9,1.441,1.5,6.3,1,0.0,39.03,9,Friday,0
5246,3990,1,7,127,2697,2,21.2,4.122,1.463,0.3,1,0.0,69.93,20,Wednesday,1
7843,3990,1,3,15,2146,2,19.6,2.568,1.8,4.7,1,0.0,37.59,20,Wednesday,1
8310,3990,3,3,124,44,1,30.7,3.522,1.22,13.7,0,0.7,51.6,20,Wednesday,1
9510,3990,2,4,70,1702,1,23.2,2.532,3.29,5.5,1,0.0,43.85,20,Wednesday,1
5247,3991,5,5,80,346,3,17.2,1.446,2.51,6.6,1,0.0,51.3,10,Sunday,0
9618,3991,3,8,114,1334,1,10.2,1.375,0.954,3.4,1,0.0,63.62,10,Sunday,0
5248,3992,2,2,154,906,5,16.2,1.444,1.69,6.2,1,0.0,25.82,7,Friday,0
5249,3993,2,8,174,907,1,15.0,0.653,1.731,8.7,1,0.0,91.23,9,Thursday,0
5250,3994,2,7,89,2633,2,22.8,1.259,3.172,11.4,1,0.0,63.79,7,Thursday,0
5251,3995,5,8,194,2289,3,28.1,1.374,2.488,15.9,1,0.0,89.11,12,Tuesday,1
5252,3996,4,4,64,953,1,15.0,1.717,1.826,8.3,1,0.0,47.68,5,Sunday,0
5255,3997,4,9,35,1892,1,15.7,1.214,3.002,5.8,1,0.0,56.51,3,Saturday,0
5777,3997,2,5,52,2723,1,25.7,1.726,2.553,16.6,1,0.0,82.38,3,Saturday,0
5258,3998,2,6,120,1386,2,33.4,1.769,2.438,20.4,0,3.4,83.91,21,Wednesday,1
5259,3999,4,5,135,268,2,26.8,2.917,1.525,10.9,1,0.0,26.49,12,Sunday,1
5261,4000,2,4,135,387,1,9.9,0.885,0.732,6.7,1,0.0,54.05,18,Sunday,0
7392,4000,4,5,15,2774,1,16.7,0.782,1.208,13.0,1,0.0,41.97,18,Sunday,0
8060,4000,4,2,143,2356,1,12.2,1.526,1.732,3.4,1,0.0,25.82,18,Sunday,0
5262,4001,4,3,172,1152,1,20.3,1.876,2.22,9.0,1,0.0,71.88,12,Sunday,1
9500,4001,2,8,23,301,1,28.8,1.239,2.079,18.2,1,0.0,70.65,12,Sunday,1
5263,4002,1,9,47,1830,1,11.8,1.621,2.068,6.4,1,0.0,55.81,11,Thursday,0
5264,4003,4,10,16,1846,2,6.7,1.219,2.288,4.7,1,0.0,55.46,23,Monday,0
9227,4003,2,5,68,2426,1,11.9,2.047,2.081,2.1,1,0.0,36.89,23,Monday,0
5267,4004,1,2,174,425,4,34.9,1.719,2.021,19.6,0,4.9,68.88,12,Thursday,1
5270,4005,5,4,179,1386,1,15.6,1.509,2.403,4.5,1,0.0,23.27,10,Thursday,0
8674,4005,4,6,136,1050,1,10.1,1.616,0.941,5.1,1,0.0,76.21,10,Thursday,0
9511,4005,3,9,9,222,1,14.6,1.517,2.046,7.4,1,0.0,82.6,10,Thursday,0
5271,4006,3,6,193,1315,1,9.7,0.965,1.459,4.8,1,0.0,55.53,2,Monday,0
5272,4007,2,1,112,533,1,18.7,0.995,1.657,11.6,1,0.0,82.75,0,Saturday,0
7074,4007,5,2,82,3000,1,15.1,0.738,1.722,9.7,1,0.0,28.84,0,Saturday,0
5273,4008,4,3,7,2700,1,20.9,1.944,1.31,8.1,1,0.0,38.81,14,Monday,1
7760,4008,1,10,24,1273,2,18.3,1.433,1.072,13.3,1,0.0,32.86,14,Monday,1
5274,4009,4,7,172,2652,4,20.9,0.48,2.255,14.0,1,0.0,38.99,3,Sunday,0
5276,4010,5,6,49,2611,1,26.3,2.531,1.532,11.2,1,0.0,57.6,14,Tuesday,1
5279,4011,3,7,111,2058,1,7.4,0.318,0.98,2.0,1,0.0,70.18,11,Thursday,0
5280,4012,4,7,153,2960,5,13.0,1.842,2.162,5.8,1,0.0,40.34,16,Sunday,0
5282,4013,3,1,23,1668,1,27.2,2.762,1.389,12.6,1,0.0,69.26,19,Tuesday,1
9962,4013,3,7,18,1310,1,22.8,2.299,1.789,10.7,1,0.0,18.76,19,Tuesday,1
5283,4014,2,9,198,595,1,14.2,1.674,2.928,3.3,1,0.0,86.62,5,Monday,0
5286,4015,3,10,114,2762,4,12.9,1.659,0.6,9.3,1,0.0,33.95,2,Thursday,0
5287,4016,3,1,126,459,4,19.5,0.95,0.663,11.0,1,0.0,38.44,23,Wednesday,0
7197,4016,5,8,72,808,1,19.9,1.118,1.944,10.0,1,0.0,93.23,23,Wednesday,0
8576,4016,5,5,135,2424,1,8.9,1.941,1.233,6.8,1,0.0,62.04,23,Wednesday,0
5288,4017,5,2,44,1216,1,5.8,1.38,0.412,6.2,1,0.0,27.74,9,Tuesday,0
5289,4018,5,2,78,73,4,12.0,1.569,1.958,7.7,1,0.0,34.78,17,Sunday,0
5290,4019,4,10,152,1243,1,21.7,1.396,2.816,10.8,1,0.0,50.26,1,Saturday,0
5293,4020,2,9,71,1350,5,31.4,2.942,2.699,12.0,0,1.4,49.24,12,Sunday,1
5295,4021,2,9,124,2501,4,18.5,0.462,2.031,12.4,1,0.0,28.43,18,Wednesday,0
7962,4021,1,5,40,510,1,15.7,1.725,0.722,11.2,1,0.0,89.25,18,Wednesday,0
5298,4022,1,7,112,73,2,32.9,1.258,3.003,18.3,0,2.9,30.02,13,Monday,1
5299,4023,4,5,36,999,4,16.0,1.262,2.053,9.3,1,0.0,54.52,18,Saturday,0
8957,4023,5,10,96,1379,1,6.5,0.965,2.673,1.3,1,0.0,31.52,18,Saturday,0
5300,4024,1,2,99,811,3,15.9,1.554,1.129,10.7,1,0.0,61.12,5,Thursday,0
5303,4025,3,2,34,1456,2,22.1,0.764,2.396,13.4,1,0.0,26.56,11,Tuesday,0
5306,4026,5,8,8,1823,2,15.6,1.515,0.757,8.3,1,0.0,23.15,7,Friday,0
5308,4027,4,4,22,839,1,18.2,0.837,0.897,14.9,1,0.0,93.67,9,Thursday,0
5311,4028,4,3,163,2120,4,31.4,2.49,2.503,12.7,0,1.4,51.02,20,Saturday,1
5312,4029,2,3,48,2329,4,13.2,1.112,2.471,6.0,1,0.0,15.3,2,Thursday,0
5313,4030,5,5,190,1454,2,5.8,1.471,1.517,4.0,1,0.0,36.97,2,Friday,0
5315,4031,3,4,43,2545,2,21.0,0.708,2.444,14.3,1,0.0,38.15,16,Sunday,0
7974,4031,4,3,18,2432,3,23.7,1.15,1.957,14.9,1,0.0,67.99,16,Sunday,0
5318,4032,1,9,106,968,1,26.3,1.172,1.247,16.3,1,0.0,90.5,21,Wednesday,1
5502,4032,3,5,96,341,2,32.4,2.495,2.613,14.7,0,2.4,86.87,21,Wednesday,1
5319,4033,5,10,198,1060,4,33.8,2.936,2.49,17.2,0,3.8,53.86,14,Sunday,1
5320,4034,3,2,80,257,2,13.9,0.839,2.149,5.6,1,0.0,64.28,22,Wednesday,0
6995,4034,2,9,42,277,1,21.0,1.537,2.101,10.7,1,0.0,18.32,22,Wednesday,0
5322,4035,4,10,130,1503,2,21.6,1.542,2.456,13.4,1,0.0,76.06,18,Thursday,0
5323,4036,3,4,142,2868,1,20.7,0.932,0.836,15.6,1,0.0,36.36,9,Wednesday,0
5327,4037,1,5,169,1411,3,17.0,0.952,0.757,14.1,1,0.0,33.32,0,Monday,0
6283,4037,3,8,86,2144,1,17.6,0.708,2.029,8.2,1,0.0,90.05,0,Monday,0
9037,4037,3,4,168,2605,3,17.3,1.473,3.102,9.1,1,0.0,77.77,0,Monday,0
5328,4038,3,3,154,1088,1,8.9,1.331,0.33,6.3,1,0.0,43.26,7,Friday,0
5330,4039,4,2,28,106,4,35.9,1.292,1.736,24.7,0,5.9,75.55,13,Monday,1
5331,4040,5,9,5,254,2,11.8,1.551,2.224,6.5,1,0.0,55.79,1,Thursday,0
5333,4041,2,10,160,1282,2,15.2,1.359,0.7,10.8,1,0.0,74.35,2,Monday,0
7732,4041,4,8,155,2966,1,5.0,1.458,0.473,3.1,1,0.0,27.1,2,Monday,0
5335,4042,5,6,29,330,2,5.5,0.6,1.381,2.5,1,0.0,50.57,0,Wednesday,0
5338,4043,4,5,183,119,2,12.4,1.473,2.079,6.2,1,0.0,27.37,22,Monday,0
6991,4043,3,1,153,2480,1,12.4,0.86,0.441,10.6,1,0.0,35.1,22,Monday,0
9993,4043,1,7,40,1445,1,15.6,0.459,1.043,12.4,1,0.0,92.66,22,Monday,0
5340,4044,1,2,199,1401,3,20.9,0.84,2.352,13.6,1,0.0,35.42,6,Wednesday,0
8201,4044,1,6,153,723,2,18.5,1.019,1.834,12.4,1,0.0,91.49,6,Wednesday,0
5341,4045,1,4,10,1429,2,14.6,0.596,2.781,5.3,1,0.0,25.16,11,Sunday,0
5343,4046,4,5,71,2460,2,17.5,1.283,2.848,11.1,1,0.0,66.92,4,Tuesday,0
8820,4046,1,5,11,2518,2,13.5,1.045,2.536,6.4,1,0.0,43.82,4,Tuesday,0
5344,4047,1,5,59,1158,1,33.2,2.233,0.568,22.9,0,3.2,28.86,19,Sunday,1
5345,4048,1,8,160,1612,1,8.2,0.682,1.87,2.6,1,0.0,38.03,10,Thursday,0
5354,4049,1,1,40,1605,1,12.1,0.805,1.71,8.4,1,0.0,61.87,0,Tuesday,0
5355,4050,1,6,77,1189,1,15.3,0.67,2.788,11.3,1,0.0,39.58,22,Wednesday,0
5356,4051,5,9,53,1005,1,20.4,3.266,1.175,7.4,1,0.0,33.25,13,Thursday,1
5360,4052,3,10,131,2467,5,16.1,0.729,2.004,10.3,1,0.0,91.97,7,Thursday,0
9949,4052,3,9,88,2930,1,10.5,1.149,2.326,5.6,1,0.0,25.3,7,Thursday,0
5362,4053,2,4,62,1532,2,24.5,2.383,2.186,10.5,1,0.0,28.26,19,Sunday,1
8644,4053,1,4,32,514,5,27.6,2.946,1.563,12.7,1,0.0,71.89,19,Sunday,1
5363,4054,4,6,162,2193,1,14.7,0.523,2.052,9.9,1,0.0,58.49,0,Thursday,0
7403,4054,4,10,190,1567,1,12.4,0.628,2.507,7.1,1,0.0,36.62,0,Thursday,0
5366,4055,4,10,164,75,5,8.7,0.385,0.304,10.7,1,0.0,47.06,8,Tuesday,0
7644,4055,1,9,188,2565,1,19.8,1.455,2.596,8.3,1,0.0,22.02,8,Tuesday,0
5368,4056,5,6,78,2817,1,8.7,1.645,3.355,1.8,1,0.0,68.62,7,Sunday,0
5504,4056,3,9,92,910,1,12.4,1.465,2.19,6.1,1,0.0,26.48,7,Sunday,0
7209,4056,5,4,113,2386,5,8.0,0.45,1.338,4.7,1,0.0,36.12,7,Sunday,0
5369,4057,1,9,100,116,5,26.2,2.235,2.281,12.5,1,0.0,78.94,14,Saturday,1
5371,4058,3,6,149,88,1,21.4,1.171,1.668,12.5,1,0.0,60.82,8,Saturday,0
5372,4059,3,1,131,2981,1,14.2,1.811,2.557,8.0,1,0.0,71.55,18,Monday,0
7541,4059,1,5,80,1114,1,13.6,1.26,2.01,7.2,1,0.0,32.55,18,Monday,0
